L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
0.0,0.0,-0.29192376342351545,0.0,0.0,0.0,0.0,0.0,0.013571182476695478,0.0,0.0,0.0,0.0,0.26071927183483423,0.0,0.0,0.0
0.0,0.0,-0.4878371899285438,0.0,0.0,0.0,0.0,0.0,0.08279919708408089,0.0,0.0,0.0,0.0,0.24736180329449833,0.0,0.0,0.0
0.0,0.0,-0.2607806139772022,0.0,0.0,0.2549931112971433,0.0,0.0073418509752466495,0.0,0.0,0.0,0.0,0.0,0.14246658079078736,0.0,0.0,0.0
0.0,0.0,-0.36139474759382323,0.0,0.0,0.0,0.0,0.2255926828362107,0.0,0.0,0.0,0.0,0.0,0.27439120765025593,0.0,0.0,0.0
0.0,0.0,-0.12110843824753142,0.0,0.03511424197955595,0.01942889682719714,0.0,0.0737779576856694,0.3105836235370005,0.0,0.0,0.0,0.0,0.093317509857392,0.0,0.05499068463809396,0.0
0.0,0.0,-0.3440109598528476,0.0,0.0,0.21976870146214883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17876387167892488,0.0,0.0,0.0
0.0,0.0,-0.3951809765298698,0.0,0.0,0.0,0.0,0.144864767464176,0.05652874664886427,0.0,0.0,0.0,0.0,0.15194027685112252,0.0,0.0,0.0
0.0,0.0,-0.18824325453087917,0.0,0.0,0.0,0.0,0.11870994271038283,0.12405075018525791,0.0,0.0,0.0,0.0,0.1832340817610434,0.0,0.0,0.0
0.0,0.0,-0.363281480457794,0.0,0.0,0.053084634948206505,0.0,0.015072293133574055,0.0,0.0,0.0,0.0,0.0,0.3865082804218864,0.0,0.0,0.0
0.0,0.0,-0.07221854835289314,0.0,0.0,0.04604784655227413,0.0,0.3681293129621151,0.0,0.0,0.0,0.0,0.0,0.1690235669754945,0.0,0.0,0.0
0.0,0.0,-0.02246222293945275,0.0,0.0,0.08678361968473795,0.0,0.29784858365810796,0.05353142957130851,0.0,0.0,0.0,0.0,0.25439730054063536,0.0,0.0,0.0
0.0,0.0,-0.42850802291216156,0.0,0.1499133960613322,0.0,0.0,0.1209117909693676,0.11962702680549889,0.0,0.0,0.0,0.0,0.12195013059611655,0.0,0.0,0.0
0.0,0.0,-0.07912391547070872,0.0,0.0,0.0,0.0,0.027055887630512605,0.0,0.0,0.0,0.0,0.0,0.5224827446767865,0.0,0.0,0.0
0.0,0.0,-0.3754974441828899,0.0,0.12444192611373331,0.0,0.0,0.06277601976163806,0.0,0.0,0.0,0.0,0.0,0.2290527474287223,0.0,0.0,0.0
0.0,0.0,-0.412708299750205,0.0,0.0,0.12197278456413047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29043138231029053,0.0,0.0,0.0
0.0,0.0,-0.2418339074704543,0.0,0.11428954335947958,0.0,0.0,0.05640712668571601,0.029784224109850158,0.0,0.0,0.0,0.0,0.1290464980277867,0.0,0.0,0.0
0.0,0.0,-0.3170700481044321,0.0,0.1472582425635722,0.0334973026539986,0.0,0.006956322903149586,0.0,0.0,0.0,0.0,0.0,0.2960608427445643,0.0,0.0,0.0
0.0,0.0,-0.2150509433796709,0.0,0.0,0.10392097444927062,0.0,0.04430129328967596,0.07104479311102563,0.0,0.0,0.0,0.0,0.1691366408302067,0.0,0.0,0.0
0.0,0.0,-0.12513249436221227,0.0,0.0,0.0,0.0,0.029395383975597364,0.2063507323538277,0.0,0.0,0.0,0.0,0.3293130475800336,0.0,0.0,0.0
0.0,0.0,-0.3689950961384261,0.0,0.07459303399390008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23968149547270787,0.0,0.0,0.0
0.0,0.0,-0.25009090685176916,0.0,0.0,0.09214948615466406,0.0,0.16333037358244765,0.0,0.0,0.0,0.0,0.0,0.26644967623020344,0.0,0.0,0.0
0.0,0.0,-0.11214058765052723,0.0,0.2159136772470732,0.0,0.0,0.07713317533737042,0.0,0.02567850718392781,0.0,0.0,0.0,0.2925981533352785,0.0,0.0,0.0
0.0,0.0,-0.20051555461682646,0.0,0.0,0.10109214421245911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767848814174451,0.0,0.15597201795506455,0.0
0.0,0.0,-0.11808716285388528,-0.05296530498875285,0.0,0.0,-0.23361332100509205,0.0,0.0,0.0,0.0,0.0,0.0,0.18313621591873713,0.0,0.0,0.0
0.0,0.0,-0.14962055768173912,0.0,0.0,0.0,0.0,0.0,0.09200103586200763,0.02071707350126458,0.0,0.0,0.0,0.26748188698881264,0.0,0.0,0.0
0.0,0.0,-0.18771875019995599,0.0,0.0,0.0,0.0,0.18961130059756623,0.05976939365602882,0.0,0.0,0.0,0.0,0.2681137375953013,0.0,0.0,0.0
0.0,0.0,-0.05609411307177996,0.0,0.0,0.06072474040188647,0.0,0.0,0.28090171609645037,0.0,0.0,0.0,0.0,0.5362201796372896,0.0,0.0,0.0
0.0,0.0,-0.3304840094278415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38621466218946815,0.0,0.0,0.0
0.0,0.0,-0.3449398975273949,0.0,0.05282841824971359,0.0,0.0,0.07491576918804213,0.1195071775737933,0.0,0.0,0.0,0.0,0.13867142641630442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004058541435768378,0.33185956885137785,0.0,0.15536873615805655,0.04684647807108806,0.0,0.0,0.0,0.0,0.21856652807829408,0.0,0.0,0.0
0.0,0.0,-0.4134628988445976,0.0,0.0,0.0,0.0,0.2393833372327997,0.0,0.0,0.0,0.0,0.0,0.15718667691723467,0.0,0.0,0.0
0.0,0.0,-0.22931790805607805,0.0,0.026899519912167696,0.0,0.0,0.05429658275155399,0.17631758715404655,0.0,0.0,0.0,0.0,0.2783943522802588,0.0,0.0,0.0
0.0,0.0,-0.2896216019956908,0.0,0.0,0.0,0.0,0.0,0.05421360538906295,0.0,0.0,0.0,0.0,0.30205920685416626,0.0,0.0,0.0
0.0,0.0,-0.26299797127219693,0.0,0.0,0.24903649738305167,0.0,0.023161513747901454,0.0,0.0,0.0,0.0,0.0,0.23964747028778755,0.0,0.0,0.0
0.0,0.0,-0.2598172683940187,0.0,0.0,0.0,0.0,0.09760544985347572,0.0,0.0,0.0,0.0,0.0,0.34472037280108114,0.0,0.0,0.0
0.0,0.0,-0.28345915508816394,0.0,0.0,0.0,0.0,0.0,0.014118338110900516,0.0,0.0,0.0,0.0,0.23331547964377067,0.0,0.0,0.0
0.0,0.0,-0.3886417231652871,0.0,0.0,0.14877764042521519,0.0,0.0,0.09790756959416727,0.0,0.0,0.0,0.0,0.19418770499261348,0.0,0.0,0.0
0.0,0.0,-0.1976371168413257,0.0,0.1350575615820748,0.07641516283354724,0.0,0.1047003072663681,0.0,0.0,0.0,0.0,0.0,0.21438143410358776,0.0,0.0,0.0
0.0,0.0,-0.1629731955162958,0.0,0.0,0.004676305678554306,0.0,0.15154744437425632,0.08547997834798178,0.0,0.0,0.0,0.0,0.3537653058497755,0.0,0.0,0.0
0.0,0.0,-0.22574512139278438,0.0,0.0,0.042449356295445155,0.0,0.13439979133507854,0.0,0.0,0.0,0.0,0.0,0.4054156592871164,0.0,0.0,0.0
0.0,0.0,-0.1181245909973947,0.0,0.0,0.06088802938707476,0.0,0.0,0.0,0.01568782243235223,0.0,0.0,0.0,0.4534066473362162,0.0,0.0,0.0
0.0,0.0,-0.13342179026449533,0.0,0.0,0.0,0.0,0.11785760236088816,0.18439869028399117,0.0,0.0,0.0,0.0,0.363206202101804,0.0,0.0,0.0
0.0,0.0,-0.18709919163974226,0.0,0.0,0.0,0.0,0.24473681112474063,0.0,0.0,0.0,0.0,0.0,0.3946951003747898,0.0,0.0,0.0
0.0,0.0,-0.3346773550634411,0.0,0.13958681786604388,0.0,0.0,0.13894589135935598,0.11268133586401921,0.0,0.0,0.0,0.0,0.1752927629176465,0.0,0.0,0.0
0.0,0.0,-0.46719516085201224,0.0,0.0,0.0,0.0,0.0,0.013886499278302428,0.0,0.0,0.0,0.0,0.38275047019361846,0.0,0.0,0.0
0.0,0.0,-0.45564780061615723,0.0,0.0,0.0,0.0,0.07710765068987413,0.0,0.0,0.0,0.0,0.0,0.245936037846538,0.0,0.0,0.0
0.0,0.0,-0.0261010991113163,0.0,0.0,0.43659352485702185,0.0,0.11546650558751433,0.0,0.0,0.0,0.0,0.0,0.08971375481613934,0.0,0.0,0.0
0.0,0.0,-0.2908427665900335,0.0,0.0,0.2988822121067172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13624523825037904,0.0,0.0,0.0
0.0,0.0,-0.191605696420748,0.0,0.0,0.0,0.0,0.31368342219052286,0.0,0.0,0.0,0.0,0.0,0.4457145754552124,0.0,0.0,0.0
0.0,0.0,-0.4895142843719629,0.0,0.0,0.03932241337876975,0.0,0.06333502256339926,0.0,0.0,0.0,0.0,0.0,0.1692648615481298,0.0,0.0,0.0
0.0,0.0,-0.30765902301763215,0.0,0.10428002575093104,0.0,0.0,0.16325148170823264,0.12882059848991426,0.0,0.0,0.0,0.0,0.1099331362702984,0.0,0.0,0.0
0.0,0.0,-0.2651066805869718,-0.07247567515450005,0.0,0.0,0.0,0.0,0.033230118363502946,0.0,0.0,0.0,0.0,0.1375491013304281,0.0,0.0,0.0
0.0,0.0,-0.3573673189857293,0.0,0.02931867803392963,0.028170353301151908,0.0,0.04470441964011101,0.053905600188548036,0.0,0.0,0.0,0.0,0.3150119609982158,0.0,0.0,0.0
0.0,0.0,-0.4052282841056111,0.0,0.0,0.06831920609644353,0.0,0.07319946726697972,0.0,0.0,0.0,0.0,0.0,0.19969506722976565,0.0,0.0,0.0
0.0,0.0,-0.2465161645584075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642235971219608,0.0,0.0,0.0
0.0,0.0,-0.14184604127347186,0.0,0.0,0.0,0.0,0.22570131531426205,0.0,0.0,0.0,0.0,0.0,0.4025288103262275,0.0,0.0,0.0
0.0,0.0,-0.37122666353136086,0.0,0.0,0.0,0.0,0.0,0.3196506995963698,0.0,0.0,0.0,0.0,0.20572561759856028,0.0,0.0,0.0
0.0,0.0,-0.3337521871979527,0.0,0.0,0.0,0.0,0.0,0.13808136023630338,0.0,0.0,0.0,0.0,0.3001037646551729,0.0,0.0,0.0
0.0,0.0,-0.4510299428635692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2626213358179029,0.0,0.0,0.0
0.0,0.0,-0.40609908819859986,0.0,0.0,0.08218003814422958,0.0,0.028994924441193354,0.0,0.0,0.0,0.0,0.0,0.17827394576028532,0.0,0.0,0.0
0.0,0.0,-0.2970704254587296,0.0,0.0,0.16462461938360526,0.0,0.056344456128671054,0.0,0.0,0.0,0.0,0.0,0.3241231102409588,0.0,0.0,0.0
0.0,0.0,-0.2907205685927058,0.0,0.0,0.16653805635842886,0.0,0.0,0.05873784640052819,0.0,0.0,0.0,0.0,0.029636248400692785,0.0,0.0,0.0
0.0,0.0,-0.2860749309568854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25299826294639344,0.0,0.0,0.0
0.0,0.0,-0.37505756290329884,0.0,0.0,0.0,0.0,0.0,0.19726188064993377,0.0,0.0,0.0,0.0,0.10890551403939595,0.0,0.0,0.0
0.0,0.0,-0.1826498872317627,0.0,0.0,0.0,0.0,0.029235788562569847,0.0,0.0,0.0,0.0,0.0,0.4235563968043427,0.0,0.0,0.0
0.0,0.0,-0.2545630274761883,0.0,0.0,0.1301091691415656,0.0,0.0,0.0016476579498318172,0.0,0.0,0.0,0.0,0.28531822179139094,0.0,0.0,0.0
0.0,0.0,-0.44860182999598075,0.0,0.0,0.0,0.0,0.0,0.1546114161857028,0.0,0.0,0.0,0.0,0.24084045837015308,0.0,0.0,0.0
0.0,0.0,-0.29886927658263435,0.0,0.0,0.0,0.0,0.14460540625252974,0.0,0.0,0.0,0.0,0.0,0.282117721466052,0.0,0.0,0.0
0.0,0.0,-0.35130500692037675,0.0,0.0,0.11645257749731994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18254154146300478,0.0,0.0,0.0
0.0,0.0,-0.32667290923870923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45116065511349446,0.0,0.0,0.0
0.0,0.0,-0.27082919938048755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47665393785115295,0.0,0.0,0.0
0.0,0.0,-0.3032360319333576,0.0,0.0,0.0,-0.06963429393080887,0.13999138691485896,0.0,0.0,0.0,0.0,0.0,0.21776912173459684,0.0,0.0,0.0
0.0,0.0,-0.3477786202876701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21079954294434075,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280905831443258,0.0,0.0,0.0,0.0,0.0,0.31888092559041126,0.0,0.08077968292772471,0.0
0.0,0.0,-0.39835138850463647,0.0,0.0,0.0,0.0,0.13574024581515098,0.0,0.0,0.0,0.0,0.0,0.2374451791927534,0.0,0.0,0.0
0.0,0.0,-0.3305785502522722,0.0,0.0,0.0,0.0,0.007952090363797931,0.00957162915040438,0.0,0.0,0.0,0.0,0.3614006062137482,0.0,0.0,0.0
0.0,0.0,-0.38081120600305274,0.0,0.0,0.0,0.0,0.15096964102378183,0.0,0.0,0.0,0.0,0.0,0.21435740002066359,0.0,0.0,0.0
0.0,0.0,-0.4418763071134895,0.0,0.0,0.0037603562843416655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416094122682376,0.0,0.0,0.0
0.0,0.0,-0.2695968145830366,0.0,0.0,0.0,0.0,0.15779187562806002,0.0,0.0,0.0,0.0,0.0,0.31896390951004844,0.0,0.0,0.0
0.0,0.0,-0.5362623230551692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37149142856439415,0.0,0.0,0.0
0.0,0.0,-0.12973724794980915,0.0,0.0,0.0,0.0,0.042534760045824245,0.025789105269717033,0.0,0.0,0.0,0.0,0.39943200074502555,0.0,0.0,0.0
0.0,0.0,-0.2784771026566708,0.0,0.0,0.0,0.0,0.16597213285453002,0.0,0.0,0.0,0.0,0.0,0.27882249703474427,0.0,0.0,0.0
0.0,0.0,-0.3770487327168575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35490874608763073,0.0,0.0,0.0
0.0,0.0,-0.2861327771525769,0.0,0.0,0.0,0.0,0.23094551625231358,0.0,0.0,0.0,0.0,0.0,0.1260211391845865,0.0,0.0,0.0
0.0,0.0,-0.18686673579706062,0.0,0.0,0.0,0.0,0.05227424406244459,0.19949432116512109,0.0,0.0,0.0,0.0,0.21716951683020447,0.0,0.0,0.0
0.0,0.0,-0.469116781741868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20224568894240325,0.0,0.03368337391538847,0.0
0.0,0.0,-0.2096878891522515,0.0,0.0,0.0,0.0,0.1795318313822855,0.0,0.0,0.0,0.0,0.0,0.32037118248232666,0.0,0.0,0.0
0.0,0.0,-0.3904778919904617,0.0,0.03386974821819932,0.0,0.0,0.09171531353159527,0.04897570973889327,0.0,0.0,0.0,0.0,0.12008926882171125,0.0,0.0,0.0
