L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35
0.0,0.8729685678986653,0.09831042798321855,0.0,0.0,0.0,-0.3634190392671566,0.4570236120262745,0.3748959576806501,0.07385709887517884,0.0,0.0,0.0059346692586399775,0.0,0.6404907162340123,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9196750064578829,0.11434402174640367,0.0,0.0,0.0,-0.3626785555261344,0.4527993362844811,0.2947842488382178,0.036084177782804976,0.0,0.0,0.10849518021122834,0.0,0.6160429825204699,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8546594573382128,0.10088478869604954,0.0,0.0,0.0,-0.29764641331349534,0.4866174902433068,0.2612552420869691,0.08214001262203549,0.0,0.0,0.0,0.0,0.6542844350233034,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9231890932784721,0.0023838146079675692,0.0,0.0,0.0,-0.3071868663768093,0.46684194044155103,0.31542726921899183,0.09321689190352292,0.0,0.0,0.0,0.0,0.6191609995970029,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9075555503438135,0.079533566893815,0.0,0.0,0.0,-0.38463338413367754,0.48414974610645056,0.26117864708946553,0.04745634685869978,0.0,0.0,0.015209516051819727,0.0,0.6382580412313459,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9295553395391762,0.06664986599830047,0.0,0.0,0.0,-0.3658429161665005,0.4585170485326542,0.24888942015859628,0.062352220517891584,0.0,0.0,0.012148226921734824,0.0,0.6338012149215831,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8407693336926819,0.08683323300062157,0.0,0.0,0.0,-0.33649061171643474,0.5291389712196823,0.35727884868325244,0.016337906396366286,0.0,0.0,0.11090165365818513,0.0,0.653958855902054,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8860618337353257,0.09439583961509178,0.0,0.0,0.0,-0.34355758706011325,0.45542854333395183,0.2753421314686775,0.06847365521731155,0.0,0.0,0.0,0.0,0.6112179152929698,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.953976736726069,0.12050773973553565,0.0,0.0,0.0,-0.29629196775618005,0.4281244659168607,0.32406584536115707,0.0,0.0,0.0,0.0,0.0,0.6481052662946482,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8722864041718928,0.03180034809661278,0.0,0.0,0.0,-0.34325783154326833,0.5319277265570195,0.3113809541240545,0.08731457951029026,0.0,0.0,0.041924502910291525,0.0,0.6776213386524254,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9071341366007082,0.07098861094630542,0.0,0.0,0.0,-0.33750078038615133,0.4465188959628139,0.3566760771046178,0.08191290510627539,0.0,0.0,0.0,0.0,0.5915275790854105,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9143498512853743,0.0819917178471111,0.0,0.0,0.0,-0.3460814176740186,0.4207618201331376,0.28025887557392154,0.0045682290703149215,0.0,0.0,0.017392445967880733,0.0,0.708691150782349,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9474780810775673,0.0,0.0,0.0,0.0,-0.3467764513351475,0.45052236846069044,0.35269349457345717,0.08919649058167058,0.0,0.0,0.0,0.0,0.6252028029334593,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9195837241913789,0.16305858569752632,0.0,0.0,0.0,-0.40246060899928515,0.5060789239505719,0.31099409872424777,0.0,0.0,0.0,0.036084134490506466,0.0,0.6385455861604565,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8160661091489806,0.0,0.0,0.0,0.0,-0.3497653155268126,0.5094846073906393,0.28518013705377476,0.07481260173239493,0.0,0.0,0.0,0.0,0.648499468839569,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9359314328890462,0.0,0.0,0.0,0.0,-0.31758172142215735,0.40901488741155223,0.3153851924693919,0.10302358883866954,0.0,0.0,0.0,0.0,0.6333163899838894,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8342026492907055,0.04078864557979296,0.0,0.0,0.0,-0.3348410785306182,0.5472534460367818,0.36730438994478354,0.06923463922314213,0.0,0.0,0.06438582682712796,0.0,0.6227623792979072,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9244376709413455,0.0028899046332470928,0.0,0.0,0.0,-0.38535644559839294,0.4331462145148298,0.31993240366186226,0.17071076816529465,0.0,0.0,0.0,0.0,0.5692297476269353,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7661692734234086,0.10185287883481163,0.0,0.0,0.0,-0.3380973716020875,0.46005391127212864,0.18843529720926527,0.07759754228525532,0.0,0.0,0.0,0.0,0.6507140900941589,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8813452706455471,0.05111818845547333,0.0,0.0,0.0,-0.29017710169838995,0.52200542037946,0.28539309578430927,0.07740388084517037,0.0,0.0,0.0,0.0,0.6869102989248074,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8421059955363669,0.02363980488808078,0.0,0.0,0.0,-0.33050584437803404,0.42528351549288057,0.2511066456375095,0.11177236318013231,0.0,0.0,0.0,0.0,0.6360041605419466,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8207439155241859,0.026308949649538272,0.0,0.0,0.0,-0.3272448072949892,0.5043785691904611,0.2876136416943236,0.157368822123449,0.0,0.0,0.0,0.0,0.6270715538413105,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9379441868546854,0.0,0.0,0.0,0.0,-0.324232680828802,0.47150188748789973,0.3734470228779401,0.05287891156421438,0.0,0.0,0.0,0.0,0.6400591292243667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9011075682275054,0.09667079270125148,0.0,0.0,0.0,-0.33597619166154846,0.4187250089951771,0.28398839974527507,0.0,0.0,0.0,0.023077427151057348,0.0,0.6892205218050098,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8266594752969959,0.0,0.0,0.0,0.0,-0.3238485714569555,0.5118807397926798,0.2915918316706756,0.08566316154617805,0.0,0.0,0.0,0.0,0.7293651983890159,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7729771458689315,0.03140524743117785,0.0,0.0,0.0,-0.33047217541408697,0.5181200035306741,0.29461497368200945,0.1495169078601747,0.0,0.0,0.0,0.0,0.5614825436110065,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9471445362054302,0.11312382585577033,0.0,0.0,0.0,-0.3499723157686655,0.41808692152080734,0.3045921400728078,0.05579347161824976,0.0,0.0,0.0,0.0,0.5794872312319814,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8855395437382264,0.03068691074604865,0.0,0.0,0.0,-0.35527725056876264,0.5102186936014212,0.3061698351596332,0.11249195496713736,0.0,0.0,0.0,0.0,0.7099330217219896,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9433625919165975,0.0,0.0,0.0,0.0,-0.2696415774274718,0.46800807331939775,0.32536217641126175,0.05931568189235362,0.0,0.0,0.0,0.0,0.700120572589537,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.944834538702298,0.02507558114280274,0.0,0.0,0.0,-0.37442012653505413,0.48069618448047347,0.33145849949916234,0.0,0.0,0.0,0.12561612456539864,0.0,0.6513578083059104,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8356492648991819,0.06821338994535173,0.0,0.0,0.0,-0.341660486037822,0.5126218167023695,0.277006054040263,0.00946294366269309,0.0,0.0,0.026380898289357354,0.0,0.6861898644577216,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8918139909085346,0.07551782651447186,0.0,0.0,0.0,-0.30488486703484297,0.4749663770985178,0.30168599966371756,0.01709841131797514,0.0,0.0,0.0,0.0,0.7167912400419336,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9236202697915055,0.06815379666605775,0.0,0.0,0.0,-0.3137198131012252,0.4266761992313369,0.32866682496301464,0.0,0.0,0.0,0.05236040134942793,0.0,0.660249080782782,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8107830796849115,0.05603675112709128,0.0,0.0,0.0,-0.32077721552318944,0.533886048935021,0.2829094356315176,0.07988107574579076,0.0,0.0,0.03247368323603752,0.0,0.6241290302154779,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8840383787991555,0.03929727033430615,0.0,0.0,0.0,-0.3235791072971891,0.5262030910642619,0.35228447227334975,0.09331013773889585,0.0,0.0,0.0,0.0,0.6403711609486555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8426405407072761,0.029498617506105263,0.0,0.0,0.0,-0.372963876365796,0.44753200748240346,0.2531089295741273,0.08493166898750126,0.0,0.0,0.0,0.0,0.6072335705017323,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8090908510640848,0.028811829079463686,0.0,0.0,0.0,-0.3198324188515501,0.5240681140390371,0.30635512685952054,0.12084455217741473,0.0,0.0,0.0,0.0,0.5901215682742708,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9164330436510842,0.0,0.0,0.0,0.0,-0.30932120080008924,0.48427328074178516,0.30416660800606343,0.08512790245414603,0.0,0.0,0.0,0.0,0.7499276566549966,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9641577591183125,0.1137632525436634,0.0,0.0,0.0,-0.3311420886896617,0.48772084034531504,0.33602428503735277,0.054560266252697005,0.0,0.0,0.053487557958809634,0.0,0.5924481500755119,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.879930817284425,0.05375667116850284,0.0,0.0,0.0,-0.32187139097762585,0.5234553857243343,0.27385854465838533,0.07146043624263454,0.0,0.0,0.0,0.0,0.7410961765197437,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9007473975440056,0.06837321400193849,0.0,0.0,0.0,-0.3528359258275002,0.4555937773986643,0.23356154062846157,0.0704251671236328,0.0,0.0,0.0,0.0,0.7226836661749539,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8527722315018427,0.0,0.0,0.0,0.0,-0.306589841913402,0.4410878974347507,0.338394056870688,0.11269915970864296,0.0,0.0,0.0,0.0,0.6503628818159359,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9932206563019857,0.018397268216215405,0.0,0.0,0.0,-0.3165004699895555,0.4157835706511014,0.30403159344611447,0.09029456210170837,0.0,0.0,0.0,0.0,0.7013387212525626,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.772099394448657,0.0021702822453749915,0.0,0.0,0.0,-0.35496331030538497,0.49622912857695106,0.2758377174833174,0.14984844403240177,0.0,0.0,0.06211254432557914,0.0,0.6387696778944656,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8711483680508785,0.0,0.0,0.0,0.0,-0.3235176693029592,0.5172902287503343,0.32115807761859877,0.13544859862284706,0.0,0.0,0.0,0.0,0.6566526029813079,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9307348238516139,0.0,0.0,0.0,0.0,-0.36711189109722075,0.45044458562457446,0.3252574627724874,0.05631350638640805,0.0,0.0,0.06441348744775202,0.0,0.6325675426788561,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8729999544663386,0.0,0.0,0.0,0.0,-0.3093808504483933,0.4269589837527666,0.4047738945386772,0.07265756759996117,0.0,0.0,0.0,0.0,0.6295660661759118,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8470103340102868,0.0,0.0,0.0,0.0,-0.296613117653098,0.4790304296818787,0.29050801923429015,0.06494902084072539,0.0,0.0,0.012111522981546035,0.0,0.6178792714170145,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9530535098745877,0.08431698718595007,0.0,0.0,0.0,-0.3529735879029472,0.5015389156558996,0.2890337771004999,0.03670798787818338,0.0,0.0,0.0,0.0,0.7056008676350145,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8717216439016313,0.03947634628560027,0.0,0.0,0.0,-0.3427315535743654,0.42798183945680807,0.2604846230858733,0.0636415444694596,0.0,0.0,0.0,0.0,0.65676348675283,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8985496199137561,0.050730151636964975,0.0,0.0,0.0,-0.3259896929640401,0.47138846274198054,0.3496214667795735,0.15174568266572605,0.0,0.0,0.0,0.0,0.5621105754919455,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8845244699232316,0.06631671767125417,0.0,0.0,0.0,-0.39572939590714995,0.5114803783926967,0.37036561261985773,0.0960912770891013,0.0,0.0,0.05669729138889659,0.0,0.546649491082446,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.980353779129904,0.0,0.0,0.0,0.0,-0.3743950124685155,0.420899643397548,0.4032265278896649,0.06361636044877625,0.0,0.0,0.03120778627693342,0.0,0.6860345858682408,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8653404889667528,0.024054483628825164,0.0,0.0,0.0,-0.3614707593703317,0.4835967784615571,0.30029458605346315,0.1541595882487394,0.0,0.0,0.0,0.0,0.6566367282687271,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.932253194755427,0.09684753009808982,0.0,0.0,0.0,-0.33054640278418523,0.49206498794214726,0.3246747937110388,0.06614076124439959,0.0,0.0,0.051272942201157315,0.0,0.6601613938259452,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9381611458292706,0.033152467199821914,0.0,0.0,0.0,-0.26929257826392294,0.4713195703127708,0.334320613235707,0.06245957314334427,0.0,0.0,0.0,0.0,0.649273033356919,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9845025940538433,0.10365244988326576,0.0,0.0,0.0,-0.34457378975116865,0.4938801765149696,0.33387058706310496,0.0,0.0,0.0,0.0411625037267561,0.0,0.6342129204064237,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9554229271949222,0.0453890073961493,0.0,0.0,0.0,-0.350800431782617,0.41558899832685486,0.2889705360444413,0.04585503367194139,0.0,0.0,0.0,0.0,0.697177508511472,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8914517566812173,0.04753079441327214,0.0,0.0,0.0,-0.34418123658656197,0.469398501067065,0.3006707312342666,0.035727752316671926,0.0,0.0,0.08097388085882413,0.0,0.6597830985077932,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9191275855681109,0.07949607364251174,0.0,0.0,0.0,-0.3577841468571471,0.46217320017967567,0.26212385483501255,0.04184268946387785,0.0,0.0,0.0,0.0,0.6756622813734351,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9077570104821069,0.08625674365627878,0.0,0.0,0.0,-0.4021611259269107,0.5012246859942076,0.3336314834880173,0.07629380453825739,0.0,0.0,0.0,0.0,0.6387783717713714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.854735217564541,0.0,0.0,0.0,0.0,-0.3488659714377114,0.5097405143109185,0.27045871425665685,0.11853554579103211,0.0,0.0,0.01869893192324972,0.0,0.6512340735496835,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9642734490294129,0.06963280784180834,0.0,0.0,0.0,-0.30277762737756,0.4720516952041738,0.3368049530682499,0.05505719679651892,0.0,0.0,0.0,0.0,0.6230112596692882,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9181658784972465,0.0,0.0,0.0,0.0,-0.33441107568559997,0.5193230757630442,0.3955309343244486,0.13165640183069705,0.0,0.0,0.0,0.0,0.6482533173598006,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8886658063568117,0.08346233970651633,0.0,0.0,0.0,-0.3421739599401344,0.5386079404227819,0.3263438340741368,0.0,0.0,0.0,0.07810163534694071,0.0,0.6594107560373901,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.859436953422913,0.08523426569037768,0.0,0.0,0.0,-0.3447544949943724,0.531655554302956,0.36391734490972927,0.11110215339045926,0.0,0.0,0.0,0.0,0.6149264753195083,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9446035005889579,0.007007111335861899,0.0,0.0,0.0,-0.3285145812131691,0.5044316697794227,0.3467703599103664,0.056124910961391265,0.0,0.0,0.0,0.0,0.6828635826110766,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.854096078793048,0.07402252230357473,0.0,0.0,0.0,-0.38273365418035266,0.5216508213921323,0.2877984164140803,0.11824118932825675,0.0,0.0,0.0,0.0,0.6058453314666348,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8978391297091961,0.07929587647015567,0.0,0.0,0.0,-0.34595249222023433,0.4329842659610351,0.2513869356697163,0.04058855663802121,0.0,0.0,0.06367611990499616,0.0,0.6351504085968543,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8902544676777795,0.0,0.0,0.0,0.0,-0.3037292367155045,0.44057088132257505,0.25186423989761747,0.1192439205448359,0.0,0.0,0.0,0.0,0.6730499710268657,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9014510144341769,0.0640514843774399,0.0,0.0,0.0,-0.3333724652533806,0.4164898321292822,0.3294695065719387,0.07212476958064012,0.0,0.0,0.0,0.0,0.628323455796293,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9642389616116622,0.0906210219745041,0.0,0.0,0.0,-0.3942461418500742,0.491547648445903,0.3341265368545648,0.05410684170747382,0.0,0.0,0.01543177289430797,0.0,0.6294144792551845,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8485632303407239,0.10551592633242404,0.0,0.0,0.0,-0.32252100404877043,0.4814426671875259,0.28672642450752905,0.005007248452517764,0.0,0.0,0.0,0.0,0.6878518642687718,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8389437292750195,0.08293041688649838,0.0,0.0,0.0,-0.3088969550703091,0.5217169730643515,0.286909957894673,0.06598706986359167,0.0,0.0,0.0,0.0,0.6862523414789713,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9613809221049826,0.057187135439693906,0.0,0.0,0.0,-0.36230039614911713,0.5156814537356369,0.3729696313587498,0.08540147635753405,0.0,0.0,0.012172780237184218,0.0,0.596645040083937,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9170641662015498,0.12716723267505667,0.0,0.0,0.0,-0.3244521329104127,0.4272993479305687,0.2277859420853852,0.0,0.0,0.0,0.0,0.0,0.7002658724783651,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9426443145188887,0.09272653727177003,0.0,0.0,0.0,-0.3529183848322626,0.5157410251447634,0.3534705211792064,0.04618451632986466,0.0,0.0,0.0,0.0,0.6052507847618065,0.0,0.0,0.0,0.0,0.0,0.0
