L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
0.0,0.0,-0.05596998950372926,0.0,0.0,0.08749550566257107,0.0,0.007225408229780362,0.0,0.0,0.0,0.0,0.0,0.027433323528000046,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12446242029293705,0.0,0.0,0.0,0.0,0.0,0.06077133351342764,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2648387826468333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795966954199081,0.0,0.0,0.0
0.0,0.0,-0.04943782774119825,0.0,0.0,0.3630615228129697,0.0,0.021517540034675306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21364069539565114,0.0,0.0,0.0
0.0,0.0,-0.12345696517464178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16070285472323678,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11855129307396318,0.0,0.0,0.0,0.0,0.0,0.165589689955909,0.0,0.0,0.0
0.0,0.04201356862257245,-0.14827353774391258,0.0,0.0,0.13963486878780934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.033832788398325764,0.0,0.0,0.047785139232094036,0.0,0.0029933396449679257,0.09670218210661267,0.0,0.0,0.0,0.0,0.19793238788362835,0.0,0.0,0.0
0.0,0.0,-0.05346624454313299,0.0,0.0,0.0,0.0,0.01182856782331993,0.0,0.0,0.0,0.0,0.0,0.12646449179345806,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742391496745697,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457401777206543,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15610628474204327,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012574772611663416,0.0,0.0,0.0,0.13901320021951158,0.0,0.0,0.0
0.0,0.0,-0.10942623466350111,0.0,0.0,0.10635478584361228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013831950752591585,0.0,0.0,0.0
0.0,0.0,-0.18692729899168917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05158325781207389,0.0,0.0,0.0
0.0,0.0,-0.2540627566395248,0.0,0.0,0.0,0.0,0.0010828568385968715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.2279028589097325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012441234043606083,0.0,0.0,0.0
0.0,0.0,-0.07854619128154071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21955252527330302,0.0,0.0,0.0
0.0,0.0,-0.06954383326182742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119287430477145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07487207158345839,0.0,0.0,0.0,0.004254677237840297,0.0,0.0,0.0
0.0,0.0,-0.013954011666792152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17607728392178218,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05558532774871663,0.0,0.0,0.0,0.0,0.0,0.1406623725560365,0.0,0.0,0.0
0.0,0.0,-0.03814537294649655,0.0,0.0,0.3709621220745647,0.0,0.0,0.0,0.06991798001660478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.023963517999004667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174922078214212,0.0,0.0,0.0
0.0,0.0,-0.03367972620754996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18453213775412172,0.0,0.0,0.0
0.0,0.0,-0.06816574265845175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778831333170879,0.0,0.0,0.0
0.0,0.0,-0.16269908917029963,0.0,0.0,0.0,0.0,0.0651253157942445,0.0,0.0,0.0,0.0,0.0,0.1740601316754298,0.0,0.0,0.0
0.0,0.0,-0.1050337602327009,0.0,0.0,0.07218691536412722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029063246570273094,0.0,0.0,0.0
0.0,0.0,-0.06543594947641086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346823713702472,0.0,0.0,0.0
0.0,0.0,-0.02081080983287805,-0.01914048563088588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840596793606772,0.0,0.0,0.0
0.0,0.0,-0.05813481584501668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20913121948800933,0.0,0.0,0.0
0.0,0.0,-0.08651554105369334,0.0,0.0,0.0022064189483035537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11310692133939709,0.0,0.03829331733927755,0.0
0.0,0.0,0.0,0.0,0.0,0.2642565726436307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06429230552291,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07950068965169614,0.0,0.0,0.0,0.005479120571369868,0.0,0.0,0.0,0.05397302107966647,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.061267749698727086,0.0,0.0027792129737395127,0.018795994946792068,0.0,0.0,0.0,0.0,0.06576181770044583,0.0,0.0,0.0
0.0,0.0,-0.04868933761926624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058778100507532016,0.0,0.0,0.0
0.0,0.0,-0.04551265207006035,0.0,0.04058251583097818,0.0,-0.023390895544365964,0.0,0.0,0.0,0.0,0.0,0.0,0.19964206158176312,0.0,0.0,0.0
0.0,0.0,-0.17077446011057332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16868812191119678,0.0,0.027369756078154034,0.0
0.0,0.0,-0.24751408819433088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643274282726804,0.0,0.0,0.0
0.0,0.0,-0.005113622908717539,0.0,0.0,0.0,0.0,0.0,0.13412915954170265,0.0,0.0,0.0,0.0,0.05519848189878204,0.0,0.0,0.0
0.0,0.0,-0.16426999777512238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09482091817648677,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23917290259507137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.28678198584033326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.06837644363335532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06199746768524397,0.0,0.0,0.0
0.0,0.0,-0.1749161031102928,0.0,0.0,0.0,0.0,0.04131311442307461,0.0,0.0,0.0,0.0,0.0,0.07140869935863145,0.0,0.0,0.0
0.0,0.0,-0.05518463299902289,0.0,0.0,0.0,0.0,0.0,0.0,0.16785215736822723,0.0,0.0,0.0,0.010604875241314935,0.0,0.0,0.0
0.0,0.0,-0.025475823343596767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006363108205101411,0.0,0.0,0.0
0.0,0.0,-0.01668348571020718,0.0,0.0,0.0,0.0,0.0,0.02533300222300352,0.05444665581864063,0.0,0.0,0.0,0.15065034450831266,0.0,0.0,0.0
0.0,0.0,-0.34746950021068457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004468761912929706,0.0,0.0,0.0,0.0,0.1839147934943202,0.0,0.0,0.0
0.0,0.0,-0.0295565383558665,0.0,0.0,0.0,0.0,0.0,0.02183799233635187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.07488712551358999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911440267805488,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753716826079744,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.11154631046486248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521832724890667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.21386944873185632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712867318051872,0.0,0.0,0.0
0.0,0.0,-0.04205327981617916,0.0,0.0,0.05166461328832085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900351745660185,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.12061484058123957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737484945132274,0.0,0.0,0.0
0.0,0.0,-0.24846127772089643,0.0,0.0,0.04190038390006806,0.0,0.0,0.09578144087537702,0.0,0.0,0.0,0.0,0.00723397683750098,0.0,0.0,0.0
0.0,0.0,-0.15680921205439438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648223051325986,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37125083921354807,0.0,0.0,0.0,0.0,0.0,0.0319580090729387,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13229336973014627,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848052026515737,0.0,0.0,0.0
0.0,0.0,-0.04695485200713742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25082729281608956,0.0,0.0,0.0
0.0,0.0,-0.07131362546446918,0.0,0.0,0.08309996574888817,-0.15804304057265955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857647719084017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.10580066956615765,0.0,0.0,0.23013316184313182,0.0,0.0,0.0,0.14761274753909603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03125570508886675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17271717555455604,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19664221101125737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.158088426191887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394338221150631,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13446723326948606,0.0,0.0,0.0,0.0,0.0,0.1295053022894233,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09976716362357432,0.0,0.0,0.0,0.0,0.0,0.11042492066403031,0.0,0.0,0.0
0.0,0.0,-0.17659143520529813,0.0,0.0,0.06020904547459646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.004096551170586549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908935997652657,0.0,0.0,0.0
0.0,0.0,-0.379815388551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020549539469806043,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008161757099227028,0.0,0.05237153296353272,0.0,0.0,0.0,0.140659432439266,0.0,0.0,0.0
0.0,0.0,-0.11827818446446861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009127098975065367,0.0,0.0,0.0
0.0,0.0,-0.13276053594968126,0.0,0.0,0.0,0.0,0.0,0.0,0.022314565640833166,0.0,0.0,0.0,0.16499959159906658,0.0,0.0,0.0
0.0,0.0,-0.0003504109868548581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15331616524217934,0.0,0.0,0.0
0.0,0.0,-0.250389903044929,0.0,0.0,0.04951768641604637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120608277242337,0.0,0.0,0.0
0.0,0.0,-0.03538069647590124,0.0,0.0,0.044316346554134516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782477641731905,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482579352219776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.10803211167001688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11634449820220634,0.0,0.0,0.0
0.0,0.0,-0.11786474426690997,0.0,0.0,0.015457790657389297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07118067745896327,0.0,0.0,0.0
0.0,0.0,-0.0027053685839789248,0.0,0.0,0.0,0.0,0.0,0.0,0.018871385407297655,0.0,0.0,0.0,0.13620699005756592,0.0,0.0,0.0
0.0,0.0,-0.13642934351086666,0.0,0.0,0.16337974439399874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060033020121728495,0.0,0.0,0.0
