L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07741635879274048,0.0,0.0,0.0,0.0,0.13255969578714508,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03564407503910718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3028086726165324,0.0,0.0,0.0
0.0,0.0,-0.05259084139785943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23443075659275556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15549621798483776,0.0,0.0,0.0
0.0,0.0,-0.06541038273067734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598311760046441,0.0,0.0,0.0
0.0,0.0,-0.07145268332533226,0.0,0.0,0.17786340190754976,0.0,0.0,0.02817360349368052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461997364806298,0.0,0.0,0.0
0.0,0.0,-0.02678614079039173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12078110531188896,0.0,0.0,0.0
0.0,0.0,-0.05937080214944617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787887638279227,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.20415892413612996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040441101619279655,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748842733136101,0.0,0.0,0.0,0.0,0.10732900276120173,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14191363468677168,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10682545210875147,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078107862834014,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.021323161374285117,0.0,0.0,0.17873158562464828,0.020349513900521823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.11534470332326248,0.0,0.0,0.0,0.0,0.0,0.05975434149873162,0.0,0.0,0.0,0.0,0.03973645942462942,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10647633678607264,0.0,0.0,0.0
0.0,0.0,-0.2640764185660045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21956088008032357,0.0,0.0,0.0
0.0,0.0,-0.05109247483054882,0.0,0.0,0.03416282840137365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20210368198033926,0.0,0.0,0.0
0.0,0.0,-0.189594941763979,0.0,0.0,0.0,0.0,0.049793945591911186,0.0,0.0,0.0,0.0,0.0,0.13697288348233325,0.0,0.0,0.0
0.0,0.0,0.0,-0.20149794257436712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14883371657283295,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19573725037575973,0.0,0.0,0.0,0.0,0.13524562346173638,0.0,0.0,0.0
0.0,0.0,-0.014197676538466963,0.0,0.0,0.0,0.0,0.06748170611477303,0.05974121155688623,0.0,0.0,0.0,0.0,0.17420127224855686,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24466963543818993,0.0,0.0,0.0,0.0,0.0,0.06488430475754742,0.0,0.0,0.0
0.0,0.0,-0.21438620798120084,0.0,0.11999333742111505,0.0,0.0,0.011252978842741033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.054180829380200024,0.0,0.0,0.05011686116945703,0.0,0.0,0.0,0.07015764689444044,0.0,0.0,0.0,0.002787799417572058,0.0,0.0,0.0
0.0,0.0,-0.09366416230336116,0.0,0.0,0.0,-0.05946050923162212,0.0,0.0702191932394415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.09843259895356984,0.0,0.0,0.08286714006811824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03557723370875457,0.0,0.0,0.0
0.0,0.0,-0.14004655139795785,0.0,0.0,0.0,0.0,0.028540107861536802,0.0,0.0,0.0,0.0,0.0,0.0859760616103681,0.0,0.0,0.0
0.0,0.0,-0.04185356662869038,0.0,0.0925981622290326,0.0,0.0,0.08823485079305314,0.07898794461313527,0.0,0.0,0.0,0.0,0.05769825563289345,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007058654269602421,0.0,0.0,0.0,0.0,0.0,0.08730239586585913,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345427341258983,0.0,0.0,0.0
0.0,0.0,-0.09949299864650796,0.0,0.0,0.0,0.0,0.0532660078879479,0.09873471538782097,0.0,0.0,0.0,0.0,0.11970145693337231,0.0,0.0,0.0
0.0,0.0,-0.29717810065910566,0.0,0.0,0.0,0.0,0.0,0.0798665671191713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03909782771163045,0.0,0.0,0.08170623479936658,0.0,0.0,0.0,0.0,0.2002025252667803,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250510181461377,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02907653751468189,0.0,0.0,0.0,0.0,0.21807517782449184,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1810759739580463,0.0,0.0,0.0
0.0,0.0,-0.05390779363976689,0.0,0.0,0.0,0.0,0.10973278730622767,0.0,0.0,0.0,0.0,0.0,0.07425638371275714,0.0,0.0,0.0
0.0,0.0,-0.19033658299961845,0.0,0.0,0.041010575122379864,0.0,0.0,0.03997874906348226,0.0,0.0,0.0,0.0,0.012649761535684744,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1949140304127744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14034615801054476,0.0,0.0,0.0
0.0,0.0,-0.0017308293127007949,-0.039576285825507616,0.0,0.0,0.0,0.0,0.013564968706356092,0.0,0.0,0.0,0.0,0.18770383064413138,0.0,0.0,0.0
0.0,0.0,-0.35061622759706274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0043073031157574515,0.0,0.0,0.0,0.0,0.048679302351221365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.23158877874899075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12227337166480942,0.07932467398531956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0839585447656138,0.0,0.0,0.21266772584063798,0.0,0.0,0.0,0.0,0.05163100471457597,0.0,0.0,0.0
0.0,0.0,-0.1928936704742539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.1970720508380965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07877787827501107,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06907980259696708,0.0,0.0,0.0
0.0,0.0,0.0,-0.14019062245770092,0.0,0.0,0.0,0.10053847062676853,0.01870601970225811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.14128851964153416,0.0,0.09335816278748527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.02942929924123565,0.0,0.0,0.0,0.0,0.005958521001780798,0.0,0.0,0.0,0.0,0.0,0.1593666378078306,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102133759740629,0.0,0.0,0.0,0.0,0.1340373875538709,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305381826127456,0.0,0.0,0.0
0.0,0.0,-0.1220085203969239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29028875344007116,0.0,0.0,0.0
0.0,0.0,-0.2318811054784052,0.0,0.0,0.0,0.0,0.1246016756509895,0.16144674858576277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048104980323894,0.0,0.0,0.0
0.0,0.0,-0.2536866939458312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.015018240148029372,0.0,0.0,0.1318157991417568,0.0,0.0,0.035569869696829105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05329748272933954,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29101316619972944,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.30817034363455026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042303167476897,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544029683124329,0.0,0.0,0.0
0.0,0.0,-0.10147750401810152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126508643303551,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06255528887293302,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.352962282664825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125896345913956,0.0,0.0,0.0
0.0,0.0,-0.07826491259710495,0.0,0.0,0.0,0.0,0.0,0.07083436805639434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.10255857127095985,0.0,0.0,0.0,0.0,0.057034913995655426,0.028449068379158327,0.0,0.0,0.0,0.0,0.1343028376890411,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1875811384698627,0.0,0.0,0.13808949859286843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19816011909100362,0.0,0.0,0.0
0.0,0.0,-0.030948680820136996,0.0,0.0,0.0950664723194677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08833151895893043,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21516996037762293,0.0,0.0,0.0
0.0,0.0,-0.15197517027278895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403365858959802,0.0,0.0,0.0
0.0,0.0,-0.05426220487231482,0.0,0.03804666066143897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13917558480779768,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26133222600239725,0.0,0.0,0.0
0.0,0.0,-0.1941985579313404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19388376440734892,0.0,0.0,0.0
